date,book_value,shares,symbol
2020-12-31,,,ALRM
2021-12-31,613167000.0,50259453.0,ALRM
2022-12-31,598859000.0,49452709.0,ALRM
2023-12-31,688546000.0,49868175.0,ALRM
2024-12-31,726546000.0,49618346.0,ALRM
