date,book_value,shares,symbol
2021-12-31,9829000000.0,270494916,AEE
2022-12-31,10637000000.0,270494916,AEE
2023-12-31,11478000000.0,270494916,AEE
2024-12-31,12243000000.0,270494916,AEE
