date,book_value,shares,symbol
2021-12-31,15117000000.0,531225048,MMM
2022-12-31,14770000000.0,531225048,MMM
2023-12-31,4868000000.0,531225048,MMM
2024-12-31,3894000000.0,531225048,MMM
