date,book_value,shares,symbol
2020-12-31,,,AHH
2021-12-31,555352000.0,63011700.0,AHH
2022-12-31,647450000.0,67729854.0,AHH
2023-12-31,572622000.0,66793294.0,AHH
2024-12-31,670636000.0,79695938.0,AHH
