date,book_value,shares,symbol
2021-12-31,33253000000.0,524113917,AFL
2022-12-31,20140000000.0,524113917,AFL
2023-12-31,21985000000.0,524113917,AFL
2024-12-31,26098000000.0,524113917,AFL
