date,book_value,shares,symbol
2020-12-31,,,ACMR
2021-12-31,676204000.0,58696743.0,ACMR
2022-12-31,674856000.0,59677097.0,ACMR
2023-12-31,767390000.0,61057983.0,ACMR
2024-12-31,904625000.0,62960696.0,ACMR
