date,book_value,shares,symbol
2020-12-31,,,ACLS
2021-12-31,538959000.0,33240000.0,ACLS
2022-12-31,667256000.0,32775000.0,ACLS
2023-12-31,864882000.0,32685000.0,ACLS
2024-12-31,1012790000.0,32365000.0,ACLS
