date,book_value,shares,symbol
2021-12-31,141172566.0,237997765,ADMA
2022-12-31,151974000.0,237997765,ADMA
2023-12-31,135206000.0,237997765,ADMA
2024-12-31,349018000.0,237997765,ADMA
