date,book_value,shares,symbol
2020-12-31,,,APP
2021-12-31,2138090000.0,375089360.0,APP
2022-12-31,1902677000.0,373873683.0,APP
2023-12-31,1256329000.0,339886712.0,APP
2024-12-31,1089818000.0,340041739.0,APP
