date,book_value,shares,symbol
2020-12-31,,,ALGT
2021-12-31,1223552000.0,18111381.0,ALGT
2022-12-31,1220698000.0,18128182.0,ALGT
2023-12-31,1328560000.0,18269090.0,ALGT
2024-12-31,1089392000.0,18407799.0,ALGT
