date,book_value,shares,symbol
2021-12-31,445522000.0,45952174,AMPH
2022-12-31,528658000.0,45952174,AMPH
2023-12-31,639421000.0,45952174,AMPH
2024-12-31,732298000.0,45952174,AMPH
