date,book_value,shares,symbol
2021-12-31,-17600000.0,35709120,AAMI
2022-12-31,-21600000.0,35709120,AAMI
2023-12-31,49500000.0,35709120,AAMI
2024-12-31,87100000.0,35709120,AAMI
