date,book_value,shares,symbol
2021-12-31,5625266000.0,117015000.0,ALB
2022-12-31,7982627000.0,117168000.0,ALB
2023-12-31,9412180000.0,117356000.0,ALB
2024-12-31,9961517000.0,117559774.0,ALB
