date,book_value,shares,symbol
2020-12-31,,,ADEA
2021-12-31,1349633000.0,103260000.0,ADEA
2022-12-31,301412000.0,105167000.0,ADEA
2023-12-31,356622000.0,107384000.0,ADEA
2024-12-31,396571000.0,108072000.0,ADEA
