date,book_value,shares,symbol
2021-06-30,,,AMCR
2022-06-30,4082000000.0,1487000000.0,AMCR
2023-06-30,4026000000.0,1447000000.0,AMCR
2024-06-30,3881000000.0,1445343212.0,AMCR
2025-06-30,11728000000.0,2304859941.0,AMCR
