date,book_value,shares,symbol
2021-10-31,12247000000.0,892000000.0,AMAT
2022-10-31,12194000000.0,844000000.0,AMAT
2023-10-31,16349000000.0,833000000.0,AMAT
2024-10-31,19001000000.0,818000000.0,AMAT
