date,book_value,shares,symbol
2021-12-31,4530014000.0,143865237,AKAM
2022-12-31,4360187000.0,143865237,AKAM
2023-12-31,4597155000.0,143865237,AKAM
2024-12-31,4878357000.0,143865237,AKAM
