date,book_value,shares,symbol
2021-12-31,36024000000.0,1738871947,ABT
2022-12-31,36905000000.0,1738871947,ABT
2023-12-31,38827000000.0,1738871947,ABT
2024-12-31,47901000000.0,1738871947,ABT
