date,book_value,shares,symbol
2021-12-31,-1606000000.0,1678671552,MO
2022-12-31,-3923000000.0,1678671552,MO
2023-12-31,-3490000000.0,1678671552,MO
2024-12-31,-2188000000.0,1678671552,MO
