date,book_value,shares,symbol
2021-12-31,929067000.0,24867083.0,ARCB
2022-12-31,1151401000.0,24229333.0,ARCB
2023-12-31,1242363000.0,23563988.0,ARCB
2024-12-31,1314362000.0,23286924.0,ARCB
