date,book_value,shares,symbol
2020-12-31,,,AMP
2021-12-31,5941000000.0,110861010.0,AMP
2022-12-31,3803000000.0,105278990.0,AMP
2023-12-31,4729000000.0,100173212.0,AMP
2024-12-31,5228000000.0,96166693.0,AMP
