date,book_value,shares,symbol
2021-12-31,3147321000.0,236575692,APLE
2022-12-31,3178395000.0,236575692,APLE
2023-12-31,3323981000.0,236575692,APLE
2024-12-31,3265859000.0,236575692,APLE
