date,book_value,shares,symbol
2020-12-31,,,AMGN
2021-12-31,6700000000.0,558300000.0,AMGN
2022-12-31,3661000000.0,534000000.0,AMGN
2023-12-31,6232000000.0,535400000.0,AMGN
2024-12-31,5877000000.0,537000000.0,AMGN
