date,book_value,shares,symbol
2021-12-31,6379100000.0,1224055508,APH
2022-12-31,7094100000.0,1224055508,APH
2023-12-31,8426500000.0,1224055508,APH
2024-12-31,9856100000.0,1224055508,APH
