date,book_value,shares,symbol
2020-12-31,,,ALLE
2021-12-31,759100000.0,88215625.0,ALLE
2022-12-31,941800000.0,87852777.0,ALLE
2023-12-31,1318300000.0,87504673.0,ALLE
2024-12-31,1500700000.0,86254744.0,ALLE
