date,book_value,shares,symbol
2020-12-31,,,AKR
2021-12-31,1521613000.0,89303545.0,AKR
2022-12-31,1691832000.0,95120773.0,AKR
2023-12-31,1636917000.0,95361676.0,AKR
2024-12-31,2065672000.0,119657594.0,AKR
