date,book_value,shares,symbol
2021-10-31,1609300000.0,67302449.0,ABM
2022-10-31,1717200000.0,65587894.0,ABM
2023-10-31,1799900000.0,62847387.0,ABM
2024-10-31,1781800000.0,62196665.0,ABM
