date,book_value,shares,symbol
2020-12-31,,,AGO
2021-12-31,6292000000.0,67518424.0,AGO
2022-12-31,5064000000.0,59013040.0,AGO
2023-12-31,5713000000.0,56217305.0,AGO
2024-12-31,5495000000.0,50505320.0,AGO
