date,book_value,shares,symbol
2022-01-31,1423672000.0,169512006,AEO
2023-01-31,1599163000.0,169512006,AEO
2024-01-31,1736759000.0,169512006,AEO
2025-01-31,1766860000.0,169512006,AEO
