date,book_value,shares,symbol
2021-12-31,3128291000.0,60022245,AAP
2022-12-31,2599192000.0,60022245,AAP
2023-12-31,2519728000.0,60022245,AAP
2024-12-31,2169942000.0,60022245,AAP
