date,book_value,shares,symbol
2021-12-31,15436000000.0,1767384632,ABBV
2022-12-31,17287000000.0,1767384632,ABBV
2023-12-31,10397000000.0,1767384632,ABBV
2024-12-31,3364000000.0,1767384632,ABBV
