date,book_value,shares,symbol
2020-12-31,,,AHCO
2021-12-31,2061906000.0,133843732.0,AHCO
2022-12-31,2151158000.0,134435119.0,AHCO
2023-12-31,1458454000.0,132634850.0,AHCO
2024-12-31,1571145000.0,134602317.0,AHCO
