date,book_value,shares,symbol
2021-12-31,22177000000.0,688851653,AXP
2022-12-31,24711000000.0,688851653,AXP
2023-12-31,28057000000.0,688851653,AXP
2024-12-31,30264000000.0,688851653,AXP
