date,book_value,shares,symbol
2021-12-31,25127000000.0,261681708,ALL
2022-12-31,17363000000.0,261681708,ALL
2023-12-31,17630000000.0,261681708,ALL
2024-12-31,21367000000.0,261681708,ALL
