date,book_value,shares,symbol
2021-03-31,,,AGYS
2022-03-31,132803000.0,24728532.0,AGYS
2023-03-31,144769000.0,25326626.0,AGYS
2024-03-31,236477000.0,27376862.0,AGYS
2025-03-31,265886000.0,28015775.0,AGYS
