date,book_value,shares,symbol
2020-12-31,,,AESI
2021-12-31,0.0,57147501.0,AESI
2022-12-31,0.0,57147501.0,AESI
2023-12-31,0.0,100025584.0,AESI
2024-12-31,0.0,110217322.0,AESI
