date,book_value,shares,symbol
2021-06-30,,,AOSL
2022-06-30,854093000.0,27371000.0,AOSL
2023-06-30,883919000.0,27654000.0,AOSL
2024-06-30,891607000.0,28969000.0,AOSL
2025-06-30,822332000.0,30009000.0,AOSL
