date,book_value,shares,symbol
2020-12-31,,,ALKS
2021-12-31,1112584000.0,161937327.0,ALKS
2022-12-31,1043753000.0,164377009.0,ALKS
2023-12-31,1202686000.0,166979833.0,ALKS
2024-12-31,1464977000.0,162176994.0,ALKS
