date,book_value,shares,symbol
2020-12-31,,,ACAD
2021-12-31,540894000.0,161012695.0,ACAD
2022-12-31,400413000.0,162064872.0,ACAD
2023-12-31,431755000.0,164650219.0,ACAD
2024-12-31,732793000.0,166708856.0,ACAD
