date,book_value,shares,symbol
2021-12-31,2966451000.0,68315144,ABCB
2022-12-31,3197400000.0,68315144,ABCB
2023-12-31,3426747000.0,68315144,ABCB
2024-12-31,3751522000.0,68315144,ABCB
