date,book_value,shares,symbol
2020-12-31,,,ANET
2021-12-31,3978600000.0,1230724000.0,ANET
2022-12-31,4885820000.0,1227560000.0,ANET
2023-12-31,7219059000.0,1248980000.0,ANET
2024-12-31,9994807000.0,1261334000.0,ANET
