date,book_value,shares,symbol
2020-12-31,,,AORT
2021-12-31,300728000.0,39910000.0,AORT
2022-12-31,284329000.0,40343000.0,AORT
2023-12-31,281780000.0,41082000.0,AORT
2024-12-31,276200000.0,41945000.0,AORT
