date,book_value,shares,symbol
2020-12-31,,,ANDE
2021-12-31,1072425000.0,33859000.0,ANDE
2022-12-31,1198601000.0,33618000.0,ANDE
2023-12-31,1282899000.0,33794186.0,ANDE
2024-12-31,1366186000.0,34013000.0,ANDE
