date,book_value,shares,symbol
2022-08-31,22747088000.0,620138892,ACN
2023-08-31,26458593000.0,620138892,ACN
2024-08-31,29168248000.0,620138892,ACN
2025-08-31,32240967000.0,620138892,ACN
