date,book_value,shares,symbol
2021-12-31,871496000.0,37745489,AEIS
2022-12-31,1066267000.0,37745489,AEIS
2023-12-31,1144182000.0,37745489,AEIS
2024-12-31,1203171000.0,37745489,AEIS
