date,book_value,shares,symbol
2021-12-31,3622714000.0,71749995,ALGN
2022-12-31,3601358000.0,71749995,ALGN
2023-12-31,3630489000.0,71749995,ALGN
2024-12-31,3851985000.0,71749995,ALGN
