date,book_value,shares,symbol
2022-09-30,9419091000.0,140896598.0,ATO
2023-09-30,10870064000.0,148492783.0,ATO
2024-09-30,12157669000.0,155258845.0,ATO
2025-09-30,13558890000.0,161568384.0,ATO
