date,book_value,shares,symbol
2021-12-31,9069600000.0,468146623,AMT
2022-12-31,12408500000.0,468146623,AMT
2023-12-31,10865400000.0,468146623,AMT
2024-12-31,9648700000.0,468146623,AMT
