date,book_value,shares,symbol
2020-12-31,,,ANGI
2021-12-31,1134619000.0,50259700.0,ANGI
2022-12-31,1048384000.0,50461800.0,ANGI
2023-12-31,1040767000.0,50422700.0,ANGI
2024-12-31,1062801000.0,49781324.0,ANGI
