date,book_value,shares,symbol
2021-12-31,251635000000.0,5818000000,GOOGL
2022-12-31,256144000000.0,5818000000,GOOGL
2023-12-31,283379000000.0,5818000000,GOOGL
2024-12-31,325084000000.0,5818000000,GOOGL
