date,book_value,shares,symbol
2021-10-31,5389000000.0,302000000.0,A
2022-10-31,5305000000.0,295000000.0,A
2023-10-31,5845000000.0,292123241.0,A
2024-10-31,5898000000.0,285193011.0,A
