date,book_value,shares,symbol
2020-12-31,,,ALEX
2021-12-31,1066600000.0,72500000.0,ALEX
2022-12-31,1035700000.0,72500000.0,ALEX
2023-12-31,1003011000.0,72447510.0,ALEX
2024-12-31,1003543000.0,72633866.0,ALEX
